0.49804,0.23137,0.03137
0.50604,0.23583,0.03106
0.51403,0.24029,0.03076
0.52203,0.24475,0.03045
0.53003,0.24921,0.03014
0.53802,0.25367,0.02983
0.54602,0.25813,0.02953
0.55402,0.26259,0.02922
0.56201,0.26705,0.02891
0.57001,0.27151,0.02860
0.57801,0.27597,0.02830
0.58601,0.28043,0.02799
0.59400,0.28489,0.02768
0.60200,0.28935,0.02737
0.61000,0.29381,0.02707
0.61799,0.29827,0.02676
0.62599,0.30273,0.02645
0.63399,0.30719,0.02614
0.64198,0.31165,0.02584
0.64998,0.31611,0.02553
0.65798,0.32057,0.02522
0.66597,0.32503,0.02491
0.67397,0.32949,0.02461
0.68197,0.33395,0.02430
0.68997,0.33841,0.02399
0.69796,0.34287,0.02368
0.70542,0.34833,0.02461
0.71234,0.35479,0.02676
0.71926,0.36125,0.02891
0.72618,0.36770,0.03106
0.73310,0.37416,0.03322
0.74002,0.38062,0.03537
0.74694,0.38708,0.03752
0.75386,0.39354,0.03968
0.76078,0.40000,0.04183
0.76770,0.40646,0.04398
0.77463,0.41292,0.04614
0.78155,0.41938,0.04829
0.78847,0.42584,0.05044
0.79539,0.43230,0.05260
0.80231,0.43875,0.05475
0.80923,0.44521,0.05690
0.81615,0.45167,0.05905
0.82307,0.45813,0.06121
0.82999,0.46459,0.06336
0.83691,0.47105,0.06551
0.84383,0.47751,0.06767
0.85075,0.48397,0.06982
0.85767,0.49043,0.07197
0.86459,0.49689,0.07413
0.87151,0.50334,0.07628
0.87843,0.50980,0.07843
0.88289,0.51811,0.09058
0.88735,0.52641,0.10273
0.89181,0.53472,0.11488
0.89627,0.54302,0.12703
0.90073,0.55133,0.13918
0.90519,0.55963,0.15133
0.90965,0.56794,0.16348
0.91411,0.57624,0.17562
0.91857,0.58454,0.18777
0.92303,0.59285,0.19992
0.92749,0.60115,0.21207
0.93195,0.60946,0.22422
0.93641,0.61776,0.23637
0.94087,0.62607,0.24852
0.94533,0.63437,0.26067
0.94979,0.64268,0.27282
0.95425,0.65098,0.28497
0.95871,0.65928,0.29712
0.96317,0.66759,0.30927
0.96763,0.67589,0.32141
0.97209,0.68420,0.33356
0.97655,0.69250,0.34571
0.98101,0.70081,0.35786
0.98547,0.70911,0.37001
0.98993,0.71742,0.38216
0.99223,0.72464,0.39462
0.99239,0.73080,0.40738
0.99254,0.73695,0.42015
0.99270,0.74310,0.43291
0.99285,0.74925,0.44567
0.99300,0.75540,0.45844
0.99316,0.76155,0.47120
0.99331,0.76770,0.48397
0.99346,0.77386,0.49673
0.99362,0.78001,0.50950
0.99377,0.78616,0.52226
0.99393,0.79231,0.53502
0.99408,0.79846,0.54779
0.99423,0.80461,0.56055
0.99439,0.81077,0.57332
0.99454,0.81692,0.58608
0.99469,0.82307,0.59885
0.99485,0.82922,0.61161
0.99500,0.83537,0.62438
0.99516,0.84152,0.63714
0.99531,0.84767,0.64990
0.99546,0.85383,0.66267
0.99562,0.85998,0.67543
0.99577,0.86613,0.68820
0.99592,0.87228,0.70096
0.99608,0.87843,0.71373
0.99500,0.88197,0.72372
0.99393,0.88551,0.73372
0.99285,0.88904,0.74371
0.99177,0.89258,0.75371
0.99070,0.89612,0.76371
0.98962,0.89965,0.77370
0.98854,0.90319,0.78370
0.98747,0.90673,0.79369
0.98639,0.91027,0.80369
0.98531,0.91380,0.81369
0.98424,0.91734,0.82368
0.98316,0.92088,0.83368
0.98208,0.92441,0.84368
0.98101,0.92795,0.85367
0.97993,0.93149,0.86367
0.97885,0.93502,0.87366
0.97778,0.93856,0.88366
0.97670,0.94210,0.89366
0.97562,0.94564,0.90365
0.97455,0.94917,0.91365
0.97347,0.95271,0.92364
0.97240,0.95625,0.93364
0.97132,0.95978,0.94364
0.97024,0.96332,0.95363
0.96917,0.96686,0.96363
0.96624,0.96640,0.96770
0.96148,0.96194,0.96586
0.95671,0.95748,0.96401
0.95194,0.95302,0.96217
0.94717,0.94856,0.96032
0.94241,0.94410,0.95848
0.93764,0.93964,0.95663
0.93287,0.93518,0.95479
0.92810,0.93072,0.95294
0.92334,0.92626,0.95110
0.91857,0.92180,0.94925
0.91380,0.91734,0.94740
0.90903,0.91288,0.94556
0.90427,0.90842,0.94371
